id,name,birth_date,photo,country_id
705,Pete Postlethwaite,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/dRFl6hb3LVTNtGFCvizaKoNhjKe.jpg,2
706,Peter Jacobson,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/ju5ho6nnwOQ2QLGLnDP9yOZhGpb.jpg,6
707,Petrice Jones,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/gjW0BFkxowjzOVFyVMfgpCTkyl0.jpg,1
708,Pevita Pearce,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/tXlRA4gZgUiKx2P1odBpyXjnkbX.jpg,1
709,Pierre Coffin,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/tJRMwbWFObv03KhATALs0Xbbgq7.jpg,7
710,Piper Perabo,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/9ENvxomhVWXTi0S0I13agqRMBOd.jpg,9
711,Piper Rubio,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jUuUbPuMGonFT5E2pcs4alfqaCN.jpg,3
712,Preity Zinta,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/zkOBmmSgOsMPGs2DvpM8E4dXpBk.jpg,3
713,Preston Nyman,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/pem026eNKMUMnCEVXZf5T5yjH64.jpg,10
714,Prilly Latuconsina,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/a0ySMTCDQCBOam4XW7Kvtt2ZhDd.jpg,9
715,Putri Marino,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/11m8ff0YwS64Z04DJhupNQpwmCZ.jpg,5
716,Ra Mi-ran,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/fe4mUSp0XotA6Ku4Bs69Q9o2lqU.jpg,1
717,Rachel Amanda,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7gPpG0TBMX20tPhWC8BT47x2lnh.jpg,8
718,Rachel Boston,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/70AVFDROBAeVhWDEMKWfXPpBVYq.jpg,6
719,Rachel McAdams,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/nJo91Czesn6z0d0pkfbDoVZY3sg.jpg,10
720,Raegan Revord,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/fgID7oesvlmOa6zGnZY4bMrvFAW.jpg,1
721,Rafael Casal,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/qsg2aGkJ25fD67AnVdQZB6Ho8CX.jpg,2
722,Rami Malek,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/hpBKWV1jjoXQbr1s0iUZTSvw582.jpg,3
723,Ramon Rodriguez,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/aANxORdYZkGTUvhWOBAXk4iM92t.jpg,3
724,Ranbir Kapoor,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/joHGUtEmXzJkH6ogEliiUKT9MNa.jpg,8
725,Randall Duk Kim,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/f8VWGyaIS38NkDIzQ2hapXKt0N5.jpg,8
726,Raoul Bova,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7F84Lh2lKpvkM3EiOvqqvlOmw93.jpg,9
727,Ray Stevenson,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wAcmKIkZOfuS3gKnUTUW9Epu6Yy.jpg,4
728,Rebecca Hall,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/n1ktt94fDYP6G5XitadFuprno94.jpg,9
729,Reiko Aylesworth,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/u69PvpWqGkywSm0YjFiw77j9eqS.jpg,2
730,Reza Rahadian,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wQ5zWlzmhvp2wG6gJiqoocEYHPJ.jpg,2
731,Rhea Perlman,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jwE1G6jVtBi20ZGjC8U4GOWSIxw.jpg,9
732,Ricardo Montalban,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/pkLFedmz2uMEb6EahyTazuelqKU.jpg,4
733,Richard Harris,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/3vxvsmYLTf4jnr163SUlBIw51ee.jpg,2
734,Richard Linklater,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/oWMWDIZbiQWkIlxkhEM3RVzZclc.jpg,3
735,Richard Petty,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/y6sAOhd5OlKQLEXBdcCgJnvANoc.jpg,3
736,Richard Schiff,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/cDvAVHDiz7wyvE8K3Gxbn8zxdpo.jpg,7
737,Richmond Arquette,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7G9jaBQ437o4GSbefmsUHwjcOQv.jpg,4
738,Rikiya Koyama,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/4F8XpjyQCvtuu21WFm5d8RF5Rl.jpg,8
739,Rinko Kikuchi,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/uX0ZLfklHtIk4IHZqduEvlOiNBL.jpg,8
740,Rio Dewanto,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/bXNxIKcJ5cNNW8QFrBPWcfTSu9x.jpg,1
741,Rizky Nazar,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/1M3cLNTQLL1Vy6UbO9Er7FMqbND.jpg,8
742,Rob Paulsen,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/i8Wzov1P4HUMaK7rcG250nhxTg3.jpg,4
743,Rob Schneider,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/o4Tbudvow3rzgxmlilnRral5fpr.jpg,9
744,Robbie Cltrane,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/i2HIJQcBsUQ3o9HwEeDwou45D60.jpg,5
745,Robert Downey Jr.,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/b6PltW1e18BdmRz3nKZ7ID9uZ24.jpg,10
746,Robert Patrick,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/dUnrbrn2FeqfdpGRArPZeWPsS2g.jpg,3
747,Robert Pattinson,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/sBiiRwAVXd0FCRZ87m0I89qGBvy.jpg,5
748,Roberts Blossom,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/kkGwF2nhgnYLUfXuH2CDvrHeUay.jpg,8
749,Robin Atkin Downes,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wckZtLwFUZ4iKwPxqfCtlVbdQnc.jpg,4
750,Robin Wright,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/DPIxORe7Sco6xVIKVbIsHlRYCI.jpg,8
751,Rodger Bumpass,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/1pRUjjrhnn1EzFz5dxbFAxcSCBC.jpg,3
752,Roh Yeon Seo,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/5pFyssmQGxxCu5geM4WgCBJGrcU.jpg,1
753,Ron Livingston,01/01/1980,https://img.freepik.com/free-vector/businessman-character-avatar-isolated_24877-60111.jpg,1
754,Ron Perlman,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/2pNNCnjI1TwxjyP3Y4cJln1wOKE.jpg,10
755,Rosa Salazar,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/dRFl6hb3LVTNtGFCvizaKoNhjKe.jpg,8
756,Rosalie Chiang,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/ju5ho6nnwOQ2QLGLnDP9yOZhGpb.jpg,5
757,Rosemarie Dewitt,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/gjW0BFkxowjzOVFyVMfgpCTkyl0.jpg,8
758,Rosie Ede,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/tXlRA4gZgUiKx2P1odBpyXjnkbX.jpg,9
759,Rosie Huntington-Whiteley,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/tJRMwbWFObv03KhATALs0Xbbgq7.jpg,3
760,Ross Butler,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/9ENvxomhVWXTi0S0I13agqRMBOd.jpg,6
761,Rowan Atkinson,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jUuUbPuMGonFT5E2pcs4alfqaCN.jpg,7
762,Rowan Blanchard,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/zkOBmmSgOsMPGs2DvpM8E4dXpBk.jpg,8
763,Rumi Hiiragi,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/pem026eNKMUMnCEVXZf5T5yjH64.jpg,7
764,Rupert Graves,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/a0ySMTCDQCBOam4XW7Kvtt2ZhDd.jpg,4
765,Rupert Grint,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/11m8ff0YwS64Z04DJhupNQpwmCZ.jpg,4
766,Russell Brand,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/fe4mUSp0XotA6Ku4Bs69Q9o2lqU.jpg,9
767,Rya Kihlstedt,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7gPpG0TBMX20tPhWC8BT47x2lnh.jpg,3
768,Ryan Gosling,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/70AVFDROBAeVhWDEMKWfXPpBVYq.jpg,10
769,Ryan Reynolds,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/nJo91Czesn6z0d0pkfbDoVZY3sg.jpg,9
770,Ryu Da-bin,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/fgID7oesvlmOa6zGnZY4bMrvFAW.jpg,7
771,Ryu Jun-yeol,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/qsg2aGkJ25fD67AnVdQZB6Ho8CX.jpg,4
772,Ryu Kyung-soo,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/hpBKWV1jjoXQbr1s0iUZTSvw582.jpg,9
773,Ryu Seung-ryong,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/aANxORdYZkGTUvhWOBAXk4iM92t.jpg,3
774,Ryun Seung-ryong,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/joHGUtEmXzJkH6ogEliiUKT9MNa.jpg,6
775,Saif Ali Khan,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/f8VWGyaIS38NkDIzQ2hapXKt0N5.jpg,9
776,Salma Hayek,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7F84Lh2lKpvkM3EiOvqqvlOmw93.jpg,8
777,Salman Khan,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wAcmKIkZOfuS3gKnUTUW9Epu6Yy.jpg,10
778,Sam Claflin,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/n1ktt94fDYP6G5XitadFuprno94.jpg,1
779,Sam Shepard,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/u69PvpWqGkywSm0YjFiw77j9eqS.jpg,1
780,Samuel L. Jackson,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wQ5zWlzmhvp2wG6gJiqoocEYHPJ.jpg,4
781,San Yélamos,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jwE1G6jVtBi20ZGjC8U4GOWSIxw.jpg,10
782,Sanaa Lathan,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/pkLFedmz2uMEb6EahyTazuelqKU.jpg,7
783,Sandra Bullock,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/3vxvsmYLTf4jnr163SUlBIw51ee.jpg,9
784,Sandra Oh,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/oWMWDIZbiQWkIlxkhEM3RVzZclc.jpg,10
785,Sandrinna Michelle,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/y6sAOhd5OlKQLEXBdcCgJnvANoc.jpg,7
786,Santiago Cabrera,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/cDvAVHDiz7wyvE8K3Gxbn8zxdpo.jpg,2
787,Santino Fontana,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7G9jaBQ437o4GSbefmsUHwjcOQv.jpg,6
788,Saori Hayami,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/4F8XpjyQCvtuu21WFm5d8RF5Rl.jpg,10
789,Sarah Clarke,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/uX0ZLfklHtIk4IHZqduEvlOiNBL.jpg,10
790,Sarah Stiles,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/bXNxIKcJ5cNNW8QFrBPWcfTSu9x.jpg,3
791,Sarunyu Wongkrachang,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/1M3cLNTQLL1Vy6UbO9Er7FMqbND.jpg,5
792,Satoshi Hino,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/i8Wzov1P4HUMaK7rcG250nhxTg3.jpg,4
793,Saya Aizawa,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/o4Tbudvow3rzgxmlilnRral5fpr.jpg,9
794,Scarlett Johansson,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/i2HIJQcBsUQ3o9HwEeDwou45D60.jpg,4
795,Scott eastwood,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/b6PltW1e18BdmRz3nKZ7ID9uZ24.jpg,3
796,Seo In-guk,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/dUnrbrn2FeqfdpGRArPZeWPsS2g.jpg,6
797,Seo Jae Hee,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/kkGwF2nhgnYLUfXuH2CDvrHeUay.jpg,1
798,Seo Ji-hye,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/kkGwF2nhgnYLUfXuH2CDvrHeUay.jpg,1
799,Seo Jung-yeon,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/kkGwF2nhgnYLUfXuH2CDvrHeUay.jpg,1
800,Seth Rogen,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wckZtLwFUZ4iKwPxqfCtlVbdQnc.jpg,1
801,Shah Rukh Khan,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/DPIxORe7Sco6xVIKVbIsHlRYCI.jpg,2
802,Shaharuddin Thamby,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/1pRUjjrhnn1EzFz5dxbFAxcSCBC.jpg,5
803,Shailene Woodley,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/5pFyssmQGxxCu5geM4WgCBJGrcU.jpg,6
804,Shareefa Daanish,01/01/1980,https://img.freepik.com/free-vector/businessman-character-avatar-isolated_24877-60111.jpg,7
805,Shareeka Epps,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/2pNNCnjI1TwxjyP3Y4cJln1wOKE.jpg,6
806,Sharlit Deyzac,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/dRFl6hb3LVTNtGFCvizaKoNhjKe.jpg,2
807,Shawn Adrian Khulafa,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/ju5ho6nnwOQ2QLGLnDP9yOZhGpb.jpg,4
808,Sheila Dara Aisha,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/gjW0BFkxowjzOVFyVMfgpCTkyl0.jpg,10
809,Sherri Saum,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/tXlRA4gZgUiKx2P1odBpyXjnkbX.jpg,9
810,Shia LaBeouf,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/tJRMwbWFObv03KhATALs0Xbbgq7.jpg,4
811,Shigeru Chiba,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/9ENvxomhVWXTi0S0I13agqRMBOd.jpg,4
812,Shin Hye-sun,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jUuUbPuMGonFT5E2pcs4alfqaCN.jpg,3
813,Shin Min-ah,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/zkOBmmSgOsMPGs2DvpM8E4dXpBk.jpg,9
814,Shin Seul-ki,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/pem026eNKMUMnCEVXZf5T5yjH64.jpg,8
815,Siân Eirian,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/a0ySMTCDQCBOam4XW7Kvtt2ZhDd.jpg,3
816,Simona Brown,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/11m8ff0YwS64Z04DJhupNQpwmCZ.jpg,6
817,Simu Liu,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/fe4mUSp0XotA6Ku4Bs69Q9o2lqU.jpg,3
818,Sirin Horwang,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7gPpG0TBMX20tPhWC8BT47x2lnh.jpg,10
819,Sita Nursanti,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/70AVFDROBAeVhWDEMKWfXPpBVYq.jpg,5
820,Sloane Murray,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/nJo91Czesn6z0d0pkfbDoVZY3sg.jpg,6
821,Sofia Boutella,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/fgID7oesvlmOa6zGnZY4bMrvFAW.jpg,7
822,Solar Dena,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/qsg2aGkJ25fD67AnVdQZB6Ho8CX.jpg,2
823,Soma Santoki,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/hpBKWV1jjoXQbr1s0iUZTSvw582.jpg,7
824,Somboonsuk Niyomsiri,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/aANxORdYZkGTUvhWOBAXk4iM92t.jpg,6
825,Son Seok-koo,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/joHGUtEmXzJkH6ogEliiUKT9MNa.jpg,3
826,Son Ye-jin,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/f8VWGyaIS38NkDIzQ2hapXKt0N5.jpg,1
827,Song Hye-kyo,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7F84Lh2lKpvkM3EiOvqqvlOmw93.jpg,8
828,Song Joong-ki,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wAcmKIkZOfuS3gKnUTUW9Epu6Yy.jpg,4
829,Song Kang-ho,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/n1ktt94fDYP6G5XitadFuprno94.jpg,6
830,Sophia Di Martino,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/u69PvpWqGkywSm0YjFiw77j9eqS.jpg,1
831,Sophia Latjuba,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wQ5zWlzmhvp2wG6gJiqoocEYHPJ.jpg,6
832,Sophie Cookson,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jwE1G6jVtBi20ZGjC8U4GOWSIxw.jpg,7
833,Sorapong Chatree,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/pkLFedmz2uMEb6EahyTazuelqKU.jpg,7
834,Spike Fearn,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/3vxvsmYLTf4jnr163SUlBIw51ee.jpg,6
835,Stanley Tucci,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/oWMWDIZbiQWkIlxkhEM3RVzZclc.jpg,8
836,Stephen Chow,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/y6sAOhd5OlKQLEXBdcCgJnvANoc.jpg,2
837,Stephen Root,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/cDvAVHDiz7wyvE8K3Gxbn8zxdpo.jpg,7
838,Sterling K. Brown.,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7G9jaBQ437o4GSbefmsUHwjcOQv.jpg,5
839,Steve Buscemi,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/4F8XpjyQCvtuu21WFm5d8RF5Rl.jpg,2
840,Steve Carell,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/uX0ZLfklHtIk4IHZqduEvlOiNBL.jpg,2
841,Steve Coogan,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/bXNxIKcJ5cNNW8QFrBPWcfTSu9x.jpg,8
842,Steve Pemberton,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/1M3cLNTQLL1Vy6UbO9Er7FMqbND.jpg,4
843,Steven Pasquale,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/i8Wzov1P4HUMaK7rcG250nhxTg3.jpg,2
844,Stormee Klip,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/o4Tbudvow3rzgxmlilnRral5fpr.jpg,2
845,Sul Kyung Gu,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/i2HIJQcBsUQ3o9HwEeDwou45D60.jpg,5
846,Sumire Uesaka,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/b6PltW1e18BdmRz3nKZ7ID9uZ24.jpg,10
847,Sung Dong-il,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/dUnrbrn2FeqfdpGRArPZeWPsS2g.jpg,3
848,Surya Saputra,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/sBiiRwAVXd0FCRZ87m0I89qGBvy.jpg,1
849,Syafiq Kyle,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/kkGwF2nhgnYLUfXuH2CDvrHeUay.jpg,4
850,Syifa Hadju,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wckZtLwFUZ4iKwPxqfCtlVbdQnc.jpg,9
851,Sylvester Stallone,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/DPIxORe7Sco6xVIKVbIsHlRYCI.jpg,8
852,Sylvie Hoeks,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/1pRUjjrhnn1EzFz5dxbFAxcSCBC.jpg,9
853,T.J. Miller,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/5pFyssmQGxxCu5geM4WgCBJGrcU.jpg,3
854,Tadanobu,01/01/1980,https://img.freepik.com/free-vector/businessman-character-avatar-isolated_24877-60111.jpg,3
855,Tadokoro Azusa,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/2pNNCnjI1TwxjyP3Y4cJln1wOKE.jpg,10
856,Taecyeon,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/dRFl6hb3LVTNtGFCvizaKoNhjKe.jpg,7
857,Takuya Kimura,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/ju5ho6nnwOQ2QLGLnDP9yOZhGpb.jpg,9
858,Tang Joon-sang,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/gjW0BFkxowjzOVFyVMfgpCTkyl0.jpg,2
859,Tao Tsuchiya,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/tXlRA4gZgUiKx2P1odBpyXjnkbX.jpg,4
860,Tara Strong,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/tJRMwbWFObv03KhATALs0Xbbgq7.jpg,1
861,Taron Egerton,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/9ENvxomhVWXTi0S0I13agqRMBOd.jpg,4
862,Tatchakorn Boonlapoon,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jUuUbPuMGonFT5E2pcs4alfqaCN.jpg,10
863,Tatsuya Gashûin,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/zkOBmmSgOsMPGs2DvpM8E4dXpBk.jpg,7
864,Taylor Lautner,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/pem026eNKMUMnCEVXZf5T5yjH64.jpg,5
865,Ted Levine,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/a0ySMTCDQCBOam4XW7Kvtt2ZhDd.jpg,2
866,Teri Hatcher,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/11m8ff0YwS64Z04DJhupNQpwmCZ.jpg,8
867,Terri Douglas,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/fe4mUSp0XotA6Ku4Bs69Q9o2lqU.jpg,9
868,Theeradej Wongpuapan,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7gPpG0TBMX20tPhWC8BT47x2lnh.jpg,10
869,Theo James,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/70AVFDROBAeVhWDEMKWfXPpBVYq.jpg,1
870,Thomas Brodie-Sangster,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/nJo91Czesn6z0d0pkfbDoVZY3sg.jpg,5
871,Thomas F. Wilson,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/fgID7oesvlmOa6zGnZY4bMrvFAW.jpg,2
872,Thomas Jane,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/qsg2aGkJ25fD67AnVdQZB6Ho8CX.jpg,7
873,Thomas Kretschmann,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/hpBKWV1jjoXQbr1s0iUZTSvw582.jpg,9
874,Tian Jing,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/aANxORdYZkGTUvhWOBAXk4iM92t.jpg,3
875,Tim Allen,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/joHGUtEmXzJkH6ogEliiUKT9MNa.jpg,7
876,Tim Conway,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/f8VWGyaIS38NkDIzQ2hapXKt0N5.jpg,2
877,Tim Curry,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7F84Lh2lKpvkM3EiOvqqvlOmw93.jpg,3
878,Tim Hill,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wAcmKIkZOfuS3gKnUTUW9Epu6Yy.jpg,8
879,Tim Roth,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/n1ktt94fDYP6G5XitadFuprno94.jpg,4
